	聯勤陽明山招待所	25.14819167	121.5492417
	福壽橋	25.14588333	121.5494833
	陽明山中國大飯店	25.14299167	121.54925
	磺溪底	25.14111	121.55031
	陽明天主堂	25.13912	121.54574
	文化大學(一)	25.13769167	121.54045
	陽明天主堂	25.13912	121.54574
	文化大學	25.138175	121.5465667
	山仔后派出所	25.13485	121.5459417
	格致國中	25.13100833	121.5469167
	下竹林	25.12954167	121.5477083
	新安	25.12510833	121.5500917
	白雲山莊	25.122725	121.5516667
	明德新村	25.12005833	121.5528917
	陽明山國小	25.11800833	121.552175
	福音	25.11419167	121.55045
	陽明教養院	25.11065	121.54865
	永福(林語堂故居)	25.10930833	121.5470583
	永嶺	25.1069	121.5453333
	拔子埔	25.10506667	121.5437833
	嶺頭	25.10324167	121.5417333
	華興中學	25.10416667	121.5383167
	芝蘭新村	25.10726667	121.5369833
	岩山里一	25.103475	121.5370333
	岩山里	25.10181667	121.537575
	泰北中學	25.097725	121.5340833
	士林官邸(中正)	25.0966	121.5316
	福林國小	25.09621667	121.5296917
	捷運士林站(中山)	25.09280833	121.5277667
	台電台北北區營業處	25.09071667	121.5274583
	銘傳大學	25.088175	121.5270417
	捷運劍潭站(中山)	25.085575	121.5255833
紅7	22	21
	捷運劍潭站(基河)	25.08502779	121.5250329
	陽明戲院	25.0874398	121.5260219
	小北街	25.09087012	121.5269158
	士林區農會	25.09302167	121.5255061
	士林國中	25.09480328	121.5233514
	士林區行政中心(中正)	25.09377129	121.5203661
	陽明高中	25.091803	121.51736
	社子市場	25.08750559	121.5090743
	社正路	25.08883486	121.5098955
	國泰人壽大樓	25.09057	121.50954
	社子公園	25.09179635	121.5070241
	永平街口	25.09236688	121.5046468
	永倫里	25.09168348	121.5021432
	永倫里(延平)	25.09102454	121.5008334
	喬美站	25.09323925	121.4987275
	中窟	25.09534	121.49649
	許英媽廟	25.09914	121.49549
	福安宮	25.10061	121.496
	明安宮	25.10207	121.49608
	工業區	25.1042	121.4958
	浮洲活動中心	25.10978	121.49004
	萬金路口	25.1093014	121.4864995
	沙埔	25.1061	121.48682
	福安國中	25.10335	121.48723
	臨江園	25.1017	121.48915
	地藏禪寺	25.09956	121.49168
	下竹圍	25.09816	121.49333
	福安消防隊	25.09707	121.49461
	福安里	25.09633333	121.495
	普濟堂	25.09417	121.49739
	永倫里	25.09150231	121.5021475
	永平街口	25.09227372	121.5047689
	社子公園	25.09164	121.5072
	國泰人壽大樓	25.09056	121.50942
	社正路	25.08893644	121.5099769
	社子市場	25.0880464	121.5087166
	陽明高中	25.09201759	121.5179755
	士林區行政中心(中正)	25.09283848	121.5194355
	士林國中	25.09466809	121.5233819
	士林國小	25.09413	121.52482
	小北街	25.09085	121.52674
	陽明戲院	25.08770498	121.5259209
	捷運劍潭站(中山)	25.0856632	121.5253556
紅7區	12	13
	永倫里	25.09150231	121.5021475
	永平街口	25.09227372	121.5047689
	社子公園	25.09164	121.5072
	國泰人壽大樓	25.09056	121.50942
	社正路	25.08893644	121.5099769
	社子市場	25.0880464	121.5087166
	陽明高中	25.09201759	121.5179755
	士林區行政中心(中正)	25.09283848	121.5194355
	士林國中	25.09466809	121.5233819
	士林國小	25.09433333	121.525
	小北街	25.09116667	121.5266667
	捷運劍潭站(基河)	25.08516667	121.525
	捷運劍潭站(中山)	25.085	121.525
	陽明戲院	25.087617	121.526
	小北街	25.09033333	121.5266667
	士林區農會	25.09305	121.52536
	士林國中	25.09483333	121.5233333
	士林區行政中心(中正)	25.094	121.52
	陽明高中	25.09233333	121.5183333
	社子市場	25.0875	121.51
	社正路	25.089	121.51
	國泰人壽大樓	25.09016667	121.51
	社子公園	25.0915	121.5083333
	永平街口	25.09233333	121.505
	永倫里	25.0915	121.5016667
紅9	27	25
	蘆洲總站	25.0886	121.466367
	捷運蘆洲站	25.09083	121.46504
	仁愛國小	25.08966667	121.4683333
	仁愛街口	25.09183333	121.4716667
	客運城	25.0915	121.475
	臨時站	25.09083333	121.4766667
	樓厝	25.08983333	121.4783333
	復興路	25.088167	121.477583
	民權路口	25.08766667	121.4766667
	捷運三民高中站(復興路)	25.08616667	121.475
	捷運三民高中站	25.08483333	121.475
	鷺江國小(三民)	25.08316667	121.475
	溪墘	25.08183333	121.4766667
	捷運徐匯中學站(集賢路)	25.08166667	121.48
	尼加拉瓜公園	25.08383333	121.4816667
	集賢路	25.087	121.4833333
	五華街口	25.08833333	121.485
	分子尾	25.086338	121.48912
	新北高中	25.08766667	121.49
	五華國小	25.08783333	121.4933333
	重陽橋	25.08616667	121.5083333
	陽明高中	25.09116667	121.5166667
	士林區行政中心(中正)	25.09299	121.51956
	士林區行政中心(基河)	25.09279	121.52042
	公教住宅	25.09083333	121.5216667
	士林市場(銘傳會館)	25.08833333	121.5233333
	捷運劍潭站(基河)	25.08484921	121.5247477
	大南路口	25.08766667	121.5216667
	士商路	25.09083333	121.52
	陽明高中	25.09216667	121.5183333
	重陽橋	25.087	121.51
	五華國小	25.08716667	121.495
	新北高中	25.0875	121.49
	分子尾	25.086093	121.489135
	五華街口	25.08866667	121.485
	集賢路	25.08716667	121.4833333
	尼加拉瓜公園	25.08433333	121.4816667
	捷運徐匯中學站(集賢路)	25.08216667	121.48
	民和公寓	25.081	121.4783333
	溪墘	25.08166667	121.4766667
	鷺江國小	25.08266667	121.475
	捷運三民高中站	25.0845	121.475
	捷運三民高中站(復興路)	25.0865	121.475
	民權路口	25.0875	121.4766667
	復興路	25.089417	121.478167
	樓厝	25.09016667	121.4766667
	客運城	25.09116667	121.475
	仁愛街口	25.09166667	121.4716667
	仁愛國小	25.09066667	121.47
	民族路口	25.09075337	121.4661406
	捷運蘆洲站	25.09124688	121.4647878
	蘆洲總站	25.08883333	121.4666667
紅10	31	28
	富洲里	25.10892	121.47017
	台北海院	25.108766	121.470423
	浮線	25.10659	121.47264
	富洲里九段	25.10617	121.47426
	威靈廟	25.105899	121.4768
	下溪沙尾	25.10597	121.47884
	建安新村	25.10601	121.48116
	富安國小	25.10596	121.4833
	富洲里八段	25.10576	121.48446
	福安國中	25.10333	121.48729
	臨江園	25.1017	121.48915
	地藏禪寺	25.09956	121.49168
	下竹圍	25.09816	121.49333
	福安消防隊	25.09717	121.49455
	福安里	25.09636	121.49544
	普濟堂	25.09417	121.49739
	社子國小二	25.09118	121.50071
	社子國小	25.08981	121.50266
	社新里	25.08931	121.5044
	社子派出所	25.08941	121.50554
	社子市場二	25.0891	121.50788
	社子市場	25.08744	121.5089
	陽明高中	25.091803	121.51736
	士林區行政中心(中正)	25.092838	121.519435
	士林國中	25.094803	121.523351
	捷運士林站(中正)	25.0952	121.525747
	捷運士林站(中山)	25.092578	121.527486
	台電台北北區營業處	25.09072	121.52738
	銘傳大學	25.08772	121.52719
	捷運劍潭站(中山)	25.084849	121.524748
	捷運劍潭站(基河)	25.08543	121.52542
	小北街	25.09096	121.52683
	士林區農會	25.09325	121.52538
	士林國中	25.094668	121.523382
	士林區行政中心(中正)	25.093771	121.520366
	陽明高中	25.09125	121.5176
	社子市場	25.08818	121.50895
	社園里	25.08886	121.50822
	社子派出所	25.08959	121.50599
	社新里	25.08923	121.50427
	社子國小	25.08961	121.5029
	永倫里	25.09012	121.5019
	洲美橋	25.0927	121.49928
	中窟	25.09534	121.49649
	福安里	25.09612	121.49561
	福安消防隊	25.09707	121.49461
	下竹圍	25.0982	121.49333
	地藏禪寺	25.09956	121.49168
	臨江園	25.10163	121.48928
	福安國中	25.10335	121.48723
	富洲里八段	25.10563	121.48448
	富安國小	25.10601	121.48332
	建安新村	25.10603	121.48138
	下溪沙尾	25.10581	121.47886
	威靈廟	25.10577	121.47641
	富洲里九段	25.10614	121.47427
	浮線	25.1065	121.4728
	台北海院	25.108399	121.47066
	富洲里	25.10887	121.46997
紅12	20	21
	市立天文科學館	25.095413	121.518287
	科學教育館	25.09529	121.51734
	士林高商	25.09448	121.51694
	士林區行政中心(中正)	25.093	121.52
	士林國中	25.09466667	121.5233333
	捷運士林站(中正)	25.09516667	121.525
	福林橋	25.09683333	121.5283333
	忠誠公園	25.10383333	121.525
	雨農國小	25.105	121.5283333
	蘭雅新城	25.10683333	121.53
	蘭雅國中	25.10933333	121.53
	天母棒球場	25.11316667	121.5316667
	啟智學校	25.11716667	121.535
	三玉宮	25.11816667	121.5316667
	齊賢華廈	25.1185	121.525
	榮總一	25.119	121.5216667
	榮總	25.1185	121.5183333
	永明派出所	25.11733333	121.5166667
	綜合市場	25.116	121.515
	捷運石牌站	25.11483333	121.515
	捷運石牌站	25.11466667	121.5166667
	綜合市場	25.11583333	121.515
	永明派出所	25.11716667	121.5166667
	榮總	25.11866667	121.52
	齊賢華廈	25.1185	121.525
	齊福華廈	25.118467	121.528917
	三玉宮	25.11816667	121.5316667
	啟智學校	25.11783333	121.535
	天母棒球場	25.1145	121.5316667
	蘭雅國中	25.10983333	121.53
	蘭雅新城	25.1075	121.53
	雨農國小	25.10566667	121.5283333
	忠誠公園	25.10416667	121.525
	德行(中山忠誠路口)	25.103	121.525267
	福林橋	25.09733333	121.5266667
	捷運士林站(中正)	25.0955	121.5266667
	士林國中	25.09483333	121.5233333
	士林區行政中心(中正)	25.094	121.52
	士林高商	25.094351	121.517088
	科學教育館	25.09519	121.51727
	市立天文科學館	25.095	121.518667
紅13	38	36	#guess
	八仙樂園	25.14198	121.3907
	廈竹圍	25.14397	121.3937
	土地公廟	25.14559	121.3965
	八里	25.14693	121.3984
	舊城里	25.14772	121.4002
	八里區公所	25.14859	121.4018
	八里服務站	25.14891	121.4029
	八里國小	25.14984	121.4043
	中廣公司	25.151864761415	121.40547431415
	山海觀	25.15295	121.4061
	仁愛街口	25.07276667	121.4975833
	田心(十三行博物館)	25.15589	121.4086
	十三行博物館		
	八里污水處理廠		
	十三行文化公園		
	挖子尾自然保留區		
	雷朗園區		
	水興公		
	左岸公園左岸碼頭		
	下街仔	25.15839	121.4314
	渡船頭	25.15823	121.4341
	水雲山莊	25.15577	121.4369
	米倉里	25.15363	121.44
	觀音路口	25.14979	121.4434
	米倉國小	25.14765	121.4452
	米倉國小一		
	聖心別墅	25.14438	121.4465
	烏山頭	25.14123	121.4477
	張厝	25.13872	121.4489
	聖心女中	25.13528	121.4501
	龍形	25.1329	121.4511
	大福社區	25.13036	121.4513
	艋舺橋(臨時站)	25.12929	121.4516
	艋舺橋	25.12746	121.452
	關渡大橋	25.12679	121.452
	關渡	25.12495	121.4655
	慈濟志業中心		
	捷運關渡站	25.124744404082	121.46789154366
	關渡	25.124950286284	121.46547874604
	關渡大橋	25.12679	121.452
	艋舺橋	25.12746	121.452
	大福社區	25.13036	121.4513
	龍形	25.1329	121.4511
	聖心女中	25.13528	121.4501
	張厝	25.13872	121.4489
	烏山頭	25.14123	121.4477
	聖心別墅	25.14438	121.4465
	米倉國小一		
	米倉國小	25.14765	121.4452
	觀音路口	25.14979	121.4434
	米倉里	25.15363	121.44
	水雲山莊	25.15577	121.4369
	渡船頭	25.15823	121.4341
	下街仔	25.15839	121.4314
	左岸公園左岸碼頭		
	水興公		
	雷朗園區		
	挖子尾自然保留區		
	十三行文化公園		
	八里污水處理廠		
	十三行博物館		
	田心(十三行博物館)	25.15589	121.4086
	仁愛街口	25.07276667	121.4975833
	山海觀	25.15295	121.4061
	中廣公司	25.151864761415	121.40547431415
	八里國小	25.14984	121.4043
	八里服務站	25.14891	121.4029
	八里區公所	25.14859	121.4018
	舊城里	25.14772	121.4002
	八里	25.14693	121.3984
	土地公廟	25.14559	121.3965
	廈竹圍	25.14397	121.3937
	八仙橋頭	25.14294	121.3919
	八仙樂園	25.14198	121.3907
紅15	25	14
	職能發展學院二	25.11343558	121.5392543
	忠孝新村	25.11119	121.53973
	芝山國小	25.11047	121.53716
	芝山里	25.10972	121.53373
	忠義街	25.10845514	121.5326742
	聯合醫院陽明院區	25.10578283	121.5311514
	雨農國小	25.105555	121.528583
	忠誠公園	25.10429175	121.5255685
	德行(中山忠誠路口)	25.103354	121.524957
	福林橋	25.09720214	121.5274037
	捷運士林站(中正)	25.09558	121.52675
	士林國中	25.09480328	121.5233514
	士林區行政中心(中正)	25.09377129	121.5203661
	陽明高中	25.091803	121.51736
	社子市場	25.08750559	121.5090743
	社正路	25.08883486	121.5098955
	國泰人壽大樓	25.09057	121.50954
	社子公園	25.09179635	121.5070241
	永平路口	25.09236688	121.5046468
	永倫里	25.09168348	121.5021432
	社子國小二	25.09001798	121.5020824
	社子國小	25.08961	121.5028142
	社新里	25.08921785	121.5044014
	社子派出所	25.08933251	121.5056145
	社子市場二	25.08923507	121.5075965
	社子市場	25.0880464	121.5087166
	陽明高中	25.09201759	121.5179755
	士林區行政中心(中正)	25.09283848	121.5194355
	士林國中	25.09466809	121.5233819
	捷運士林站(中正)	25.09525246	121.5258051
	福林橋	25.0968529	121.5277429
	忠誠公園	25.10403425	121.5257799
	雨農國小	25.10529601	121.5287396
	聯合醫院陽明院區	25.10550268	121.5308935
	忠義街	25.10834	121.5328397
	芝山里	25.10966	121.53377
	芝山國小	25.11014026	121.5367381
	忠孝新村	25.1112	121.5398
	職能發展學院二	25.11353174	121.5393498
紅19	11	9
	天母	25.124312445266373	121.53252124786377
	農訓協會	25.12254	121.53188
	天母新村	25.121271027021614	121.53135180473328
	天母廣場	25.11923	121.530637
	齊福華廈	25.11846667	121.5289167
	齊賢華廈	25.1185	121.525
	榮總一	25.119	121.5216667
	榮總	25.1185	121.5183333
	永明派出所	25.116941416588293	121.51622414588928
	綜合市場	25.115882547518435	121.51550531387329
	捷運石牌站(西安)	25.11483333	121.515
	捷運石牌站(東華)	25.1151	121.515583
	綜合市場	25.11625	121.5160333
	永明派出所	25.117359133055864	121.51646018028259
	榮總	25.11861667	121.5201667
	齊賢華廈	25.11856667	121.5257
	齊福華廈	25.11846667	121.5289167
	天母廣場	25.119172783085638	121.5308153629303
	天母新村	25.121295312041443	121.53162002563477
	天母	25.124351300328602	121.5327787399292
紅22	40	38	#guess
	八仙樂園	25.14198	121.3907
	廈竹圍	25.14397	121.3937
	土地公廟	25.14559	121.3965
	八里	25.14693	121.3984
	舊城里	25.14772	121.4002
	八里區公所	25.14859	121.4018
	八里服務站	25.14891	121.4029
	八里國小	25.14984	121.4043
	中廣公司	25.151864761415	121.40547431415
	山海觀	25.15295	121.4061
	仁愛街口	25.07276667	121.4975833
	田心(十三行博物館)	25.15589	121.4086
	公田	25.15735	121.4108
	埤頭里	25.15835	121.4117
	挖仔尾	25.15971	121.4139
	大竹圍	25.15939	121.4169
	大崁國小	25.1596	121.4188
	安老院	25.15924	121.4211
	大崁里	25.159	121.422
	乙天宮	25.15893	121.4246
	西門	25.15912	121.4284
	下街仔	25.15839	121.4314
	渡船頭	25.15823	121.4341
	水雲山莊	25.15577	121.4369
	米倉里	25.15363	121.44
	觀音路口	25.14979	121.4434
	米倉國小	25.14765	121.4452
	米倉國小一		
	聖心別墅	25.14438	121.4465
	烏山頭	25.14123	121.4477
	張厝	25.13872	121.4489
	聖心女中	25.13528	121.4501
	龍形	25.1329	121.4511
	大福社區	25.13036	121.4513
	艋舺橋(臨時站)	25.12929	121.4516
	艋舺橋	25.12746	121.452
	關渡大橋	25.12679	121.452
	關渡	25.12495	121.4655
	立德路		
	捷運關渡站	25.124744404082	121.46789154366
	關渡	25.124950286284	121.46547874604
	關渡大橋	25.12679	121.452
	艋舺橋	25.12746	121.452
	大福社區	25.13036	121.4513
	龍形	25.1329	121.4511
	聖心女中	25.13528	121.4501
	張厝	25.13872	121.4489
	調度站八里站		
	聖心別墅	25.14438	121.4465
	米倉國小一		
	米倉國小	25.14765	121.4452
	觀音路口	25.14979	121.4434
	米倉里	25.15363	121.44
	水雲山莊	25.15577	121.4369
	渡船頭	25.15823	121.4341
	下街仔	25.15839	121.4314
	西門	25.15912	121.4284
	乙天宮	25.15893	121.4246
	大崁里	25.159	121.422
	安老院	25.15924	121.4211
	大崁國小	25.1596	121.4188
	大竹圍	25.15939	121.4169
	挖仔尾	25.15971	121.4139
	埤頭里	25.15835	121.4117
	公田	25.15735	121.4108
	田心(十三行博物館)	25.15589	121.4086
	仁愛街口	25.07276667	121.4975833
	山海觀	25.15295	121.4061
	中廣公司	25.151864761415	121.40547431415
	八里國小	25.14984	121.4043
	八里服務站	25.14891	121.4029
	八里區公所	25.14859	121.4018
	舊城里	25.14772	121.4002
	八里	25.14693	121.3984
	土地公廟	25.14559	121.3965
	廈竹圍	25.14397	121.3937
	八仙橋頭	25.14294	121.3919
